class,image,width,height,aspect_ratio,avg_r,avg_g,avg_b
Safawi,IMG_3735.JPG,2027,1696,1.1951650943396226,225.61556469603767,224.38987918220593,145.33685685076233
Safawi,IMG_3053.JPG,2063,3444,0.5990127758420442,221.72263604448875,221.9088178302362,137.6722609699181
Safawi,IMG_3709.JPG,2032,2363,0.8599238256453661,222.87379754881474,221.55582464607983,142.61464679649993
Safawi,IMG_3084.JPG,2297,2882,0.7970159611380986,223.95963485850336,224.31877252747057,140.04939198156006
Safawi,IMG_3090.JPG,1885,3445,0.5471698113207547,217.95594394790237,218.01335388937113,134.21881251428897
Safawi,IMG_3094.JPG,1491,1938,0.7693498452012384,222.02199905737382,222.2160371589399,138.26615960880343
Safawi,IMG_3080.JPG,1851,2237,0.827447474295932,221.04174866085464,221.2619232610311,137.08800197857724
Safawi,IMG_3731.JPG,2128,1715,1.2408163265306122,225.3912924516675,224.16676534993712,145.04920455032578
Safawi,IMG_3725.JPG,2205,2369,0.9307724778387505,223.10236748310328,221.71653649182312,142.84948551856496
Safawi,IMG_3123.JPG,1817,2765,0.6571428571428571,222.77887936885574,223.27750567317173,139.3081083153828
Safawi,IMG_3137.JPG,1736,3454,0.5026056745801969,220.11978468962548,220.30429583681627,136.5617713736354
Safawi,IMG_3136.JPG,922,1095,0.8420091324200913,219.37911723572532,219.49255488308043,135.754045009395
Safawi,IMG_3122.JPG,1854,2609,0.7106170946722883,218.3096990249557,218.53762026186342,134.96956212759346
Safawi,IMG_3718.JPG,1883,1838,1.0244831338411318,225.6838547471565,224.58318832250944,145.3727830312107
Safawi,IMG_3724.JPG,2891,2610,1.107662835249042,220.02708319937415,218.555841279346,139.70704531571502
Safawi,IMG_3042.JPG,1673,3449,0.4850681356915048,220.87165068533523,221.07917590985082,136.78919411490483
Safawi,IMG_3056.JPG,1659,2863,0.5794621026894865,223.55820281242856,223.94614394004344,139.67970653336835
Safawi,IMG_3730.JPG,2042,1692,1.206855791962175,225.24098661167196,223.9878318169153,144.79347606461835
Safawi,IMG_3081.JPG,1834,2694,0.6807720861172977,217.89069164469737,217.97800284038138,134.12971073075633
Safawi,IMG_3083.JPG,1970,3446,0.571677307022635,223.76118899721723,224.05704467940888,139.78357558736639
Safawi,IMG_3097.JPG,1938,2880,0.6729166666666667,222.86047519566972,223.16208152265162,139.12511118612827
Safawi,IMG_3726.JPG,2307,1841,1.2531233025529604,219.964130473126,218.49032049959632,139.60258862740054
Safawi,IMG_3732.JPG,2138,1700,1.2576470588235293,222.25055883309042,220.94807418034836,141.98192075599422
Safawi,IMG_3068.JPG,1879,3445,0.5454281567489114,223.9886296555284,224.3442035634931,139.96365670412166
Safawi,IMG_3849.JPG,2148,3357,0.6398570151921358,219.92240787849724,218.52600700472607,139.8437263338763
Safawi,IMG_3134.JPG,957,2824,0.33888101983002833,218.93910064487955,219.18782172532292,135.65042858010403
Safawi,IMG_3120.JPG,1336,2438,0.5479901558654635,217.04367756156765,217.23735051270648,133.73841671623157
Safawi,IMG_3108.JPG,1785,1968,0.9070121951219512,218.5280153320759,218.71213476026662,135.08725080241555
Safawi,IMG_3109.JPG,1844,2881,0.6400555362721277,218.16234865960433,218.3295392741555,134.73535262301027
Safawi,IMG_3121.JPG,1988,2113,0.9408424041646948,217.31979971538138,217.5113133001829,133.9634276339056
Safawi,IMG_3135.JPG,1750,2074,0.8437801350048216,217.1587145142104,217.39832653713705,133.8708954903978
Safawi,IMG_3848.JPG,2098,1204,1.7425249169435215,222.20339693715707,220.86794431361096,141.96258268631044
Safawi,IMG_3733.JPG,2141,2700,0.792962962962963,225.41308152800997,224.208366655682,145.08989147296168
Safawi,IMG_3082.JPG,1831,2138,0.8564078578110383,223.26692563210878,223.540326404964,139.25612338623827
Safawi,IMG_3783.JPG,3261,1889,1.726310217046056,219.72481438837806,218.28430605566987,139.5837100935571
Safawi,IMG_3797.JPG,1878,708,2.652542372881356,221.51742825815543,220.19703901070244,141.43185847613384
Safawi,IMG_3768.JPG,3226,1884,1.7123142250530785,222.4803458982589,221.18581942613667,142.1925221300583
Safawi,IMG_3026.JPG,1472,2618,0.5622612681436211,218.50118888781722,218.64097636379387,134.6043333900427
Safawi,IMG_3740.JPG,2292,1057,2.1684011352885526,225.5871955442494,224.39451506326446,145.32347974179814
Safawi,IMG_3754.JPG,3209,2650,1.2109433962264151,224.8618616732932,223.5818115569273,144.4200357961284
Safawi,IMG_3032.JPG,1814,2882,0.6294240111034004,223.5389627562193,223.7675978281643,139.29243408538022
Safawi,IMG_3813.JPG,3136,1490,2.104697986577181,220.03442031169624,218.5461918639439,139.68511876375314
Safawi,IMG_3807.JPG,1699,3062,0.5548661005878511,223.25045445655437,221.9281879943094,143.09325608130072
Safawi,IMG_3146.JPG,1028,2449,0.4197631686402613,221.70123757081976,221.95686229397077,138.01964104072002
Safawi,IMG_3806.JPG,1699,3065,0.5543230016313214,224.94867537803285,223.7007302562014,144.7077123208519
Safawi,IMG_3033.JPG,1621,3455,0.4691751085383502,223.84421109869757,224.106627273734,139.62334392950532
Safawi,IMG_3027.JPG,1702,1842,0.9239956568946797,221.9096810855874,222.14267295694373,137.9608042664216
Safawi,IMG_3741.JPG,1900,1526,1.2450851900393185,220.26075988127644,218.86316682652463,140.1148355673261
Safawi,IMG_3796.JPG,1876,809,2.318912237330037,225.17648291707746,223.992110919996,144.98144051229568
Safawi,IMG_3782.JPG,3259,1892,1.7225158562367864,224.01532392671896,222.72063765244556,143.76666061617655
Safawi,IMG_3794.JPG,1879,724,2.595303867403315,222.77150832020533,221.42976642428982,142.57734820414308
Safawi,IMG_3780.JPG,3236,1904,1.699579831932773,222.92787564612982,221.53088417977682,142.74114044147592
Safawi,IMG_3019.JPG,1951,2871,0.679554162312783,220.3951215076839,220.64242027642032,136.54762824136589
Safawi,IMG_3031.JPG,1943,3462,0.5612362796071635,221.4394986153085,221.57468967237153,137.11822579536036
Safawi,IMG_3743.JPG,2171,1818,1.194169416941694,220.4249502564872,219.0163693665695,140.1440508946688
Safawi,IMG_3025.JPG,3052,2883,1.0586194935830733,220.07566450456534,220.24517021301298,136.07373420844408
Safawi,IMG_3804.JPG,1698,3065,0.5539967373572594,224.75209517755843,223.48817999917839,144.42429586584078
Safawi,IMG_3810.JPG,809,3268,0.24755201958384332,225.33562476110612,224.0437904780021,144.89602288558814
Safawi,IMG_3145.JPG,824,2458,0.3352318958502848,223.22854721704246,223.56915743687844,139.5427839421332
Safawi,IMG_3839.JPG,2288,2725,0.8396330275229358,220.38983352444845,218.9461904908622,140.13492436664094
Safawi,IMG_3805.JPG,919,2741,0.33527909522072236,223.1634856940515,221.776898168242,142.98062559388575
Safawi,IMG_3742.JPG,2255,1597,1.41202254226675,220.5536688519876,219.15245901072032,140.40299121942158
Safawi,IMG_3024.JPG,1831,2883,0.6351023239680887,217.73380662231725,217.8093169063643,133.87359019115084
Safawi,IMG_3030.JPG,1953,3455,0.5652677279305355,222.38534745441817,222.6349584146019,138.232771396855
Safawi,IMG_3756.JPG,3241,2328,1.3921821305841924,220.57610394652707,219.13775001250286,140.35537162958676
Safawi,IMG_3781.JPG,3239,3342,0.96918013165769,225.16589054060572,223.91260189829103,144.90276789828746
Safawi,IMG_3795.JPG,1926,2878,0.6692147324530924,222.91677093157008,221.612338065665,142.59625341819202
Safawi,IMG_3791.JPG,1996,3327,0.5999398857829876,225.22276174286264,224.04395775954146,145.0627684207283
Safawi,IMG_3785.JPG,1870,3336,0.5605515587529976,220.45995016494842,219.0234873997985,140.16537920721166
Safawi,IMG_3752.JPG,3237,1771,1.8277809147374364,224.76322685140534,223.46890689970206,144.3615328034801
Safawi,IMG_3034.JPG,1966,2882,0.6821651630811936,222.66436703389346,222.96458381335376,138.47100151909723
Safawi,IMG_3020.JPG,1486,2608,0.5697852760736196,224.07791959590764,224.531475163073,140.04422400343293
Safawi,IMG_3746.JPG,934,912,1.0241228070175439,222.03378746615297,220.72782835853553,141.76307179364213
Safawi,IMG_3829.JPG,1719,667,2.5772113943028487,220.033585857571,218.63127442522577,139.98093414655492
Safawi,IMG_3801.JPG,1697,3065,0.5536704730831974,223.77746967163924,222.4492612262267,143.58359544681642
Safawi,IMG_3815.JPG,1658,698,2.3753581661891117,220.06309606258216,218.59309678149648,139.67313583506586
Safawi,IMG_3140.JPG,1303,3451,0.3775717183425094,220.70646075129673,220.91344545047798,137.1794808679484
Safawi,IMG_3141.JPG,535,672,0.7961309523809523,217.41963386274006,217.52178969032207,133.99361438864597
Safawi,IMG_3814.JPG,1707,748,2.2820855614973263,225.83946721304156,224.57893790902207,145.39951414117868
Safawi,IMG_3800.JPG,923,2977,0.31004366812227074,222.26830451871143,220.87116659030994,141.9876809453768
Safawi,IMG_3828.JPG,1661,928,1.7898706896551724,223.69770981134974,222.42112192608312,143.44260166832777
Safawi,IMG_3021.JPG,2056,2520,0.8158730158730159,221.07508797769847,221.34073117382187,137.00416473542165
Safawi,IMG_3747.JPG,2157,1761,1.2248722316865417,223.20696198193517,221.96753471105896,142.9242074527749
Safawi,IMG_3753.JPG,3210,977,3.285568065506653,219.78347461562643,218.31772061292583,139.4252470877272
Safawi,IMG_3035.JPG,1939,2881,0.6730301978479695,223.85008052063685,224.1376752186214,139.65534253811586
Safawi,IMG_3784.JPG,3445,3335,1.0329835082458771,220.64669658868456,219.1992396253072,140.32251495654364
Safawi,IMG_3790.JPG,1866,1404,1.329059829059829,223.40876262788638,222.16185133610898,143.201756048704
Safawi,IMG_3786.JPG,1866,1326,1.407239819004525,222.9894234753658,221.68758696184128,142.6825806278042
Safawi,IMG_3792.JPG,1995,3080,0.6477272727272727,220.0065168913609,218.58289718453503,139.7051712266375
Safawi,IMG_3023.JPG,1944,1964,0.9898167006109979,220.717151141243,220.9178354606053,136.78925512215292
Safawi,IMG_3037.JPG,1337,3449,0.387648593795303,220.03575002411264,220.15803355499114,135.93830643432784
Safawi,IMG_3751.JPG,2271,1064,2.1343984962406015,223.49688064861255,222.21902629083075,143.14778813282322
Safawi,IMG_3816.JPG,1659,490,3.3857142857142857,225.34892021078034,224.10826531555426,144.9535535577775
Safawi,IMG_3802.JPG,923,2831,0.3260332038149064,220.22967442781564,218.79131100501544,140.01059767902305
Safawi,IMG_3143.JPG,1325,3454,0.38361320208453964,222.9907349916588,223.30251283998842,139.35222096523847
Safawi,IMG_3803.JPG,1697,3065,0.5536704730831974,225.5654802570945,224.35923166366598,145.30871420163894
Safawi,IMG_3817.JPG,1657,806,2.055831265508685,221.21457415712877,219.80895309552898,140.95857250630502
Safawi,IMG_4017.JPG,2372,2442,0.9713349713349714,219.45414973199232,218.7118919034172,141.01675606209992
Safawi,IMG_3778.JPG,3244,1848,1.7554112554112553,219.8595260948038,218.42504469771663,139.72965868761074
Safawi,IMG_3750.JPG,2240,1764,1.2698412698412698,221.8457327076546,220.48771527241942,141.69515917254301
Safawi,IMG_3744.JPG,1976,1644,1.2019464720194648,220.83398962173496,219.46531584451446,140.50638873706848
Safawi,IMG_3022.JPG,1953,2813,0.6942765730536793,219.65109675738384,219.82774790487827,135.6872611619263
Safawi,IMG_3793.JPG,1880,2875,0.6539130434782608,220.2353961039309,218.80985023139218,139.96768502443416
Safawi,IMG_3787.JPG,1867,4860,0.384156378600823,223.39152358708776,222.07311922412623,143.20948504747514
Safawi,IMG_3749.JPG,2121,1762,1.2037457434733259,225.68117176783264,224.5253224174454,145.41001213223737
Safawi,IMG_3013.JPG,1508,2424,0.6221122112211221,223.65904383055414,224.11026376341377,139.55921889288982
Safawi,IMG_3832.JPG,1712,609,2.8111658456486044,225.92367753254317,224.3612295533622,146.05520681512917
Safawi,IMG_3826.JPG,772,636,1.2138364779874213,221.64595367333962,220.26775774194817,141.48321848565385
Safawi,IMG_3827.JPG,1660,850,1.9529411764705882,221.83621077674897,220.44761832838577,141.69601053901607
Safawi,IMG_3833.JPG,2991,1297,2.3060909791827293,220.20169453910893,218.9195569478381,140.22161951749686
Safawi,IMG_3774.JPG,3239,3282,0.9868982327848873,223.64996329518175,222.3596358297075,143.56257568694272
Safawi,IMG_3012.JPG,1518,1960,0.7744897959183673,220.6403774545789,220.8962146704961,136.72357247504786
Safawi,IMG_3760.JPG,3212,1800,1.7844444444444445,223.06821391764547,221.7788330413023,142.88005617801926
Safawi,IMG_3748.JPG,2280,1762,1.293984108967083,223.53687667672253,222.2842636910758,143.2605145685085
Safawi,IMG_3038.JPG,1914,2064,0.9273255813953488,223.4738390538373,223.73953365680012,139.26560920397876
Safawi,IMG_3010.JPG,2081,3448,0.603538283062645,224.16259207461707,224.56710144238326,139.9379141571645
Safawi,IMG_3776.JPG,3230,1868,1.7291220556745182,221.080896783104,219.65190977803854,140.89177180230482
Safawi,IMG_3762.JPG,3228,1779,1.8145025295109611,222.24458709981926,220.97291133062558,142.19477476548212
Safawi,IMG_3831.JPG,1626,809,2.0098887515451174,225.37701156469694,224.2545014753372,145.200941967539
Safawi,IMG_3818.JPG,1659,700,2.37,225.15872869155808,223.90144086505487,144.84818466319086
Safawi,IMG_3830.JPG,1661,839,1.9797377830750893,225.44129863611684,224.23048856479696,145.21551884850467
Safawi,IMG_3824.JPG,1657,485,3.4164948453608246,223.72847766989597,222.40912956443617,143.5343870451639
Safawi,IMG_3763.JPG,3230,1778,1.8166479190101237,222.451392126236,221.2331825399377,142.33058142084263
Safawi,IMG_3011.JPG,2114,3443,0.6139994191112402,223.84628690798968,224.2544082062507,139.71849419376215
Safawi,IMG_3777.JPG,2354,1851,1.2717450027012425,220.59695346659595,219.14677523389275,140.3928617277699
Safawi,IMG_3039.JPG,2058,3448,0.5968677494199536,217.98161784077433,218.03310751162766,134.03183222013246
Safawi,IMG_3788.JPG,1862,1328,1.4021084337349397,223.54178505310142,222.27168899766374,143.22939858351552
Safawi,IMG_3798.JPG,1878,2704,0.6945266272189349,222.68674770751173,221.3965808814336,142.7194477599344
Safawi,IMG_3015.JPG,1440,2766,0.5206073752711496,219.60683301272434,219.8296581071209,135.7292616660594
Safawi,IMG_3767.JPG,3232,1885,1.7145888594164456,225.35773885593494,224.26625840370656,145.18655675984868
Safawi,IMG_3029.JPG,2151,3443,0.6247458611675865,223.90673018788223,224.212962460616,139.75674467780135
Safawi,IMG_3820.JPG,1656,833,1.9879951980792316,223.78307430091164,222.39792075242198,143.56575811078247
Safawi,IMG_3834.JPG,1441,746,1.9316353887399464,221.46797264597978,220.2540419953132,141.5944357594236
Safawi,IMG_3149.JPG,1997,2859,0.6984959776145505,221.64670870082804,221.90909607463848,138.13206707292025
Safawi,IMG_3148.JPG,1010,1152,0.8767361111111112,217.41940010395234,217.5165471973951,133.9850920723844
Safawi,IMG_3835.JPG,1609,642,2.5062305295950154,221.11448727343034,219.74731054598195,141.01858544229754
Safawi,IMG_3821.JPG,674,589,1.1443123938879456,221.46152591574503,219.9873569874007,141.26199465011646
Safawi,IMG_3028.JPG,1961,2485,0.7891348088531187,223.2450936888253,223.5212481602938,139.11419663780293
Safawi,IMG_3766.JPG,3211,1156,2.777681660899654,223.28871364794097,222.03729993194872,143.22395972874156
Safawi,IMG_3772.JPG,1769,1073,1.6486486486486487,224.41532422812713,223.2018745467714,144.1445035651006
Safawi,IMG_3014.JPG,1450,2020,0.7178217821782178,217.83565439957704,217.98680954084148,133.90154373455005
Safawi,IMG_3799.JPG,1887,505,3.736633663366337,225.62072000385803,224.46100353071773,145.32467125298282
Safawi,IMG_3764.JPG,3236,1775,1.8230985915492959,220.96666029244184,219.66730230302642,140.98815432366683
Safawi,IMG_3016.JPG,1631,2020,0.8074257425742575,222.93746483571246,223.30530784268547,138.88428962334248
Safawi,IMG_3758.JPG,3241,2314,1.4006050129645635,225.71230767925525,224.51628954921838,145.42366251795053
Safawi,IMG_3837.JPG,1724,2273,0.7584689837219534,221.1885008426033,219.87205239545824,141.17979846286295
Safawi,IMG_3823.JPG,1656,742,2.2318059299191373,225.00581656387533,223.74157971598865,144.63737168942185
Safawi,IMG_3836.JPG,1648,687,2.398835516739447,222.60226254840393,221.30009398353553,142.57871157380615
Safawi,IMG_3017.JPG,2045,2028,1.0083826429980276,223.53550867430414,223.96000676270648,139.54499237102408
Safawi,IMG_3765.JPG,3234,1776,1.820945945945946,225.52642484576833,224.4150732220936,145.40520015065943
Safawi,IMG_3058.JPG,2039,2883,0.7072493929934096,217.75101736423682,217.84980914164308,133.99404065795397
Safawi,IMG_3064.JPG,2239,2882,0.7768910478834143,224.04473115060227,224.4161060474537,140.10047720729023
Safawi,IMG_3070.JPG,1738,3449,0.5039141780226153,221.53560752502358,221.69439688893175,137.6247232626386
Safawi,IMG_3716.JPG,1921,1714,1.1207701283547258,225.40687810115526,224.23660787644317,144.97594081772263
Safawi,IMG_3851.JPG,2205,1095,2.0136986301369864,221.45142098327833,219.2140694658779,141.81738141709175
Safawi,IMG_3138.JPG,1035,2604,0.39746543778801846,220.47881440981152,220.69195944564115,136.84888253475793
Safawi,IMG_3110.JPG,2012,3444,0.5842044134727061,217.37604298393205,217.5478873965835,133.95306862550726
Safawi,IMG_3105.JPG,1971,2099,0.939018580276322,217.97075274571688,218.03591250544767,134.45377548350336
Safawi,IMG_3139.JPG,1575,3452,0.45625724217844726,223.44754130185115,223.78428361750542,139.76352708744142
Safawi,IMG_3071.JPG,1982,2882,0.6877168632893824,223.86413523984052,224.162061596222,139.78412152688472
Safawi,IMG_3717.JPG,2168,1842,1.1769815418023888,225.54786283739855,224.42246196452047,145.1796717597951
Safawi,IMG_3098.JPG,1724,1875,0.9194666666666667,219.638581229281,219.82175925925927,136.04665899080504
Safawi,IMG_3729.JPG,2124,1837,1.1562329885683178,219.98861084542537,218.5235530956183,139.5426497038609
Safawi,IMG_3715.JPG,1995,1712,1.165303738317757,225.59210286011802,224.41303413994626,145.0635040799504
Safawi,IMG_3073.JPG,1647,3449,0.4775297187590606,222.10470708036837,222.3048902807249,138.059048653085
Safawi,IMG_3067.JPG,1632,3451,0.4729064039408867,221.56927839086433,221.7642886454404,137.65518541514845
Safawi,IMG_3701.JPG,2083,1182,1.7622673434856175,219.80731349085147,218.35068813719923,139.43542039519747
Safawi,IMG_3846.JPG,1020,833,1.2244897959183674,225.6605715234911,224.52010414880544,145.46638070844764
Safawi,IMG_3107.JPG,3061,2880,1.0628472222222223,217.55345407075188,217.7051386299011,134.05807828619757
Safawi,IMG_3113.JPG,1650,2060,0.8009708737864077,219.64451997510145,219.85788180155464,136.17432729043423
Safawi,IMG_3853.JPG,1453,2481,0.5856509471987102,219.59562269366927,218.16270649809243,139.55512738849237
Safawi,IMG_3847.JPG,1111,948,1.1719409282700421,224.47800524048353,223.17659449392005,144.189233208662
Safawi,IMG_3066.JPG,1871,2881,0.6494272821936827,217.77624539626916,217.85080356536852,133.892080522423
Safawi,IMG_3700.JPG,2257,1241,1.8186946011281224,221.68074907076974,220.2470052864762,141.30862684908337
Safawi,IMG_3714.JPG,716,795,0.9006289308176101,221.8209639881973,220.42309821485983,141.3572558214199
Safawi,IMG_3072.JPG,1972,1795,1.098607242339833,223.11871044854897,223.36922568908608,139.14451729591764
Safawi,IMG_3728.JPG,2035,1850,1.1,221.78818629526035,220.35490115374586,141.38695462980823
Safawi,IMG_3099.JPG,1941,3440,0.5642441860465116,219.514265202582,219.68882139578332,135.85279375241126
Safawi,IMG_3089.JPG,1855,2881,0.6438736549809094,222.6056092397012,222.78607191688457,138.694914864469
Safawi,IMG_3076.JPG,1937,3451,0.5612865835989568,223.94130360377014,224.25609810144104,139.97225236304013
Safawi,IMG_3710.JPG,2024,1709,1.1843183148039789,225.1367900274527,223.92406154888974,144.67020246368813
Safawi,IMG_3704.JPG,1774,1233,1.4387672343876723,219.79938031594722,218.3528468895569,139.3401542562407
Safawi,IMG_3062.JPG,1727,3444,0.5014518002322881,222.96499210980366,223.242766929316,138.94816359810815
Safawi,IMG_3738.JPG,983,1135,0.866079295154185,225.1438748499657,223.86898685101238,144.8621983573924
Safawi,IMG_3843.JPG,2599,1587,1.6376811594202898,220.30614263170867,218.07229213775648,140.6379479930234
Safawi,IMG_3116.JPG,1719,2074,0.8288331726133076,221.940654850573,222.26472680362653,138.41140754047353
Safawi,IMG_3117.JPG,1788,1669,1.0713001797483523,223.0917022663216,223.46556004095578,139.49001646804984
Safawi,IMG_3103.JPG,2092,2886,0.7248787248787248,223.6808723690415,224.00005486745184,139.8551423361054
Safawi,IMG_3856.JPG,2318,1556,1.4897172236503855,220.60734501591435,219.2260937544653,140.67752478468293
Safawi,IMG_3842.JPG,1176,662,1.7764350453172206,225.49366696762831,224.34594960991083,145.27178544828104
Safawi,IMG_3739.JPG,977,1053,0.9278252611585945,222.77586897094335,221.377182865012,142.61327617071402
Safawi,IMG_3705.JPG,1776,1244,1.427652733118971,223.95483828223237,222.67648124258758,143.47110126287794
Safawi,IMG_3063.JPG,1741,2222,0.7835283528352835,220.6286215309035,220.8086860702089,136.8376203623328
Safawi,IMG_3077.JPG,1888,2883,0.654873395768297,223.89058754724294,224.2093520929784,139.93158123642547
Safawi,IMG_3711.JPG,2023,1712,1.1816588785046729,222.6833611633552,221.3552075295782,142.42114927608452
Safawi,IMG_3088.JPG,1890,2312,0.8174740484429066,220.489248156275,220.6442387724337,136.74807578785865
Safawi,IMG_3707.JPG,662,554,1.1949458483754514,223.54477195233912,222.26398093001615,143.06026740263846
Safawi,IMG_3713.JPG,2053,2359,0.8702840186519711,222.90047072143275,221.54677402826002,142.48635586571572
Safawi,IMG_3049.JPG,3050,2881,1.0586601874349184,223.19573692736913,223.5227926539459,139.13926983533736
Safawi,IMG_3854.JPG,2411,1938,1.2440660474716203,222.31725264881973,220.99188134743298,142.2330702932992
Safawi,IMG_3698.JPG,2521,1410,1.7879432624113476,219.89963476026662,218.48841543245598,139.4704815341721
Safawi,IMG_3840.JPG,2847,1582,1.799620733249052,225.6606897982932,224.50956195121384,145.34865502739913
Safawi,IMG_3101.JPG,1908,3442,0.5543288785589774,224.2447553302362,224.05843712937957,140.60512542375758
Safawi,IMG_3129.JPG,521,1978,0.2633973710819009,219.0743874827639,219.33856159309627,135.63806068619255
Safawi,IMG_3100.JPG,1871,2881,0.6494272821936827,219.6370244560364,219.8077813433249,135.9796578503658
Safawi,IMG_3114.JPG,1914,2954,0.6479350033852403,219.2119607249514,219.43512747110054,135.77606025350437
Safawi,IMG_3841.JPG,941,782,1.2033248081841432,225.62549509084218,224.49063480134745,145.37831582486712
Safawi,IMG_3699.JPG,2227,1288,1.7290372670807452,225.4613484756337,224.27552698429284,144.9562924092471
Safawi,IMG_3855.JPG,725,1278,0.5672926447574335,222.36047067454703,221.01273566770618,142.432100272473
Safawi,IMG_3712.JPG,2013,1721,1.1696687972109239,225.50284674443444,224.2977820153535,144.9229755305677
Safawi,IMG_3060.JPG,2086,3445,0.6055152394775036,223.97332654830032,224.33403974479882,140.01578792786566
Safawi,IMG_3706.JPG,1899,1278,1.4859154929577465,224.01788572879158,222.7105318827339,143.665632892429
Sukkari,IMG_2818.JPG,1634,2469,0.6618063993519644,220.50555054324917,221.9584765580347,139.1387859635774
Sukkari,IMG_3284.JPG,3012,1729,1.7420474262579526,216.94446208240456,216.458261274452,133.73008043579603
Sukkari,IMG_2824.JPG,1635,2554,0.6401722787783869,218.6612554409758,220.00375565754317,137.4936055138496
Sukkari,IMG_3290.JPG,3024,1714,1.764294049008168,220.8044598810085,220.45848085589205,137.43094928394348
Sukkari,IMG_3247.JPG,2999,2066,1.4515972894482092,219.11808413351622,218.6983453360768,135.74115249780306
Sukkari,IMG_2788.JPG,1755,2432,0.7216282894736842,218.76182117296455,220.09398068888962,137.36404766401964
Sukkari,IMG_2763.JPG,1609,2397,0.671255736337088,215.28165327298026,216.79387269545538,134.7779336169696
Sukkari,IMG_3327.JPG,2225,2036,1.092829076620825,220.21181649555612,219.8686233192587,136.9356151383709
Sukkari,IMG_3326.JPG,2179,651,3.3471582181259603,217.21752298962977,216.75298717831933,134.06609317620814
Sukkari,IMG_3332.JPG,485,293,1.6552901023890785,216.56445267846937,215.96741269656277,133.11441995893705
Sukkari,IMG_2762.JPG,1554,2725,0.5702752293577982,215.41628577603453,216.94786654360283,134.94123126580718
Sukkari,IMG_2776.JPG,1931,2808,0.6876780626780626,218.6164048434285,220.0428078315222,137.59616059563615
Sukkari,IMG_2789.JPG,1837,2433,0.7550349362926428,221.35449933199016,222.8032156233925,139.87672762702903
Sukkari,IMG_3252.JPG,1828,1441,1.268563497571131,216.0833755304784,215.49883779238826,132.70106392621884
Sukkari,IMG_3291.JPG,3032,2020,1.500990099009901,221.31384271762116,220.96621789221464,137.8192552270876
Sukkari,IMG_3285.JPG,3009,1739,1.7303047728579644,221.40899041432684,221.0952844467128,137.95196882055183
Sukkari,IMG_2825.JPG,1604,2546,0.6300078554595444,217.77224833310115,219.110280061782,136.6811387245656
Sukkari,IMG_2819.JPG,1593,2657,0.5995483628152051,218.2282773450896,219.59472282280592,136.98319470789752
Sukkari,IMG_3293.JPG,3029,1712,1.7692757009345794,218.17126046221279,217.71969095168183,134.92066931146763
Sukkari,IMG_3287.JPG,3015,2040,1.4779411764705883,221.59808302165496,221.3171078054448,138.18383041123684
Sukkari,IMG_3244.JPG,2995,2724,1.0994860499265786,217.73958506363954,217.25617105338364,134.38415990619285
Sukkari,IMG_3318.JPG,1724,1650,1.044848484848485,220.19626947096836,219.86579778502943,136.9808207277735
Sukkari,IMG_2760.JPG,1407,2610,0.539080459770115,217.4529727888696,219.146403050608,137.26031346227353
Sukkari,IMG_2774.JPG,1852,2470,0.7497975708502024,220.83078805289423,222.38582038617756,139.73284351155263
Sukkari,IMG_3324.JPG,3266,2403,1.3591344153141907,221.45156532430627,221.14973333190443,138.121036147548
Sukkari,IMG_2748.JPG,1735,2669,0.6500562008242787,219.15563735996798,221.17970212387831,139.85417358789152
Sukkari,IMG_3330.JPG,3265,1129,2.891939769707706,215.6250977902092,215.09300647067545,132.55907912880087
Sukkari,IMG_3331.JPG,2222,1062,2.0922787193973633,219.61965463757787,219.24013323581104,136.4326334858682
Sukkari,IMG_3325.JPG,3266,751,4.348868175765646,218.89838815836478,218.47932551994026,135.73395810783535
Sukkari,IMG_2775.JPG,1928,2635,0.7316888045540797,215.1889786861997,216.52439184760087,134.1847369242434
Sukkari,IMG_3319.JPG,1869,1403,1.3321454027084818,220.39957068312043,220.08121287097765,137.17161919376215
Sukkari,IMG_2761.JPG,1559,2636,0.5914264036418816,215.41279491115827,216.96745997299382,135.00888808066844
Sukkari,IMG_3245.JPG,2998,2418,1.239867659222498,221.76175257469563,221.46892738429497,138.2252452904414
Sukkari,IMG_3251.JPG,2985,2428,1.2294069192751236,221.2806345133352,220.911812711209,137.68476617200002
Sukkari,IMG_3279.JPG,3160,2036,1.5520628683693516,221.04103644449089,220.7051194290838,137.58865709483595
Sukkari,IMG_3292.JPG,3028,2026,1.4945705824284303,220.05698350471178,219.68162745234625,136.7174328462577
Sukkari,IMG_3296.JPG,3032,2716,1.1163475699558174,217.25344593273104,216.7482917970536,134.01815721941801
Sukkari,IMG_3255.JPG,2990,2724,1.0976505139500734,217.314094114369,216.7823829598551,134.0423202758845
Sukkari,IMG_3241.JPG,1525,1789,0.8524315259921744,221.67608310470965,221.37067981610082,138.01439871524207
Sukkari,IMG_3269.JPG,3004,2060,1.4582524271844661,217.57996677142276,217.0816803885531,134.29574114708362
Sukkari,IMG_2759.JPG,1594,2523,0.6317875544986128,217.52238809719006,219.2273887491248,137.3255101724144
Sukkari,IMG_3321.JPG,3266,1164,2.8058419243986252,215.45429876159193,214.922056961234,132.2538579130587
Sukkari,IMG_3335.JPG,1921,1151,1.6689834926151172,215.8474710514189,215.8336689569223,132.4687631168374
